Word,Position,Level,Translation
sexual,adjective,B2,cinsel
sexy,adjective,B2,seksi
shabby,adjective,B2,yıpranmış
shade,noun,A2,gölge
shadow,noun,A2,gölge
shadow,verb,B1,gölge
shadowy,adjective,B1,gölgeli
shake,noun,A1,sallamak
shake,verb,B1,sallamak
shaken,adjective,B2,sarsılmış
Shakespearean,adjective,B2,Shakespeare'e özgü
shaky,adjective,B2,titrek
shall,modal auxiliary,A2,acak
shallow,adjective,B1,sığ
shame,noun,B1,utanç
shameful,adjective,B1,utanç verici
shampoo,noun,A2,şampuan
shape,noun,A2,şekil
shape,verb,B1,şekil
share,noun,A2,paylaşmak
share,verb,A1,paylaşmak
sharp,adjective,B1,keskin
sharp,adverb,B2,keskin
sharply,adverb,B2,keskin bir şekilde
shatter,verb,B2,kırmak
shave,verb,B1,tıraş olmak
she,pronoun,A1,o
shed,noun,B2,baraka
sheep,noun,A1,koyun
sheer,adjective,B1,şeffaf
sheet,noun,B1,çarşaf
shelf,noun,A1,raf
shell,noun,A2,kabuk
shell,verb,B2,kabuk
shelter,noun,B1,barınak
sheriff,noun,B1,şerif
shield,noun,B2,kalkan
shift,noun,B2,vardiya
shift,verb,B1,vardiya
shine,verb,A2,parlamak
shiny,adjective,B1,parlak
ship,noun,A1,gemi
ship,verb,B1,gemi
shipping,noun,B2,Nakliye
shipwreck,noun,B2,gemi enkazı
shirt,noun,A1,gömlek
shiver,verb,B1,titreme
shock,noun,A2,şok
shock,verb,B2,şok
shocked,adjective,B1,şok
shocking,adjective,B1,şok edici
shoe,noun,A1,ayakkabı
shoot,verb,A2,film çekmek
shooting,noun,B2,çekim
shop,noun,A1,mağaza
shop,verb,B1,mağaza
shop assistant,noun,A2,mağaza asistanı
shopkeeper,noun,B2,dükkâncı
shoplift,verb,B2,hırsızlık
shoplifter,noun,B2,hırsız
shoplifting,noun,B2,hırsızlık
shopper,noun,B1,alışverişçi
shopping,noun,A1,alışveriş
shore,noun,A2,sahil
short,adjective,A1,kısa
short,adverb,A1,kısa
short/shorts,noun,A2,kısa/şort
shortage,noun,B1,kıtlık
shortly,adverb,B1,kısaca
shortness,noun,B2,kısalık
short-term,adjective,B2,kısa vadeli
shot,noun,A2,atış
should,modal auxiliary,A1,meli
shoulder,noun,A1,omuz
shout,noun,A2,bağırmak
shout,verb,B1,bağırmak
show,noun,A2,göstermek
show,verb,A1,göstermek
showbiz,noun,B2,şov dünyası
showcase,noun,B2,vitrin
shower,noun,A1,duş
shower,verb,B2,duş
shrimp,noun,B1,karides
shrink,noun,B2,çekmek
shrink,verb,B2,çekmek
shrug,verb,B2,omuz silkmek
shut,adjective,B1,kapamak
shut,verb,A2,kapamak
shy,adjective,A1,utangaç
sick,adjective,A1,hasta
sickness,noun,B1,hastalık
side,noun,A1,taraf
sidewalk,noun,B1,kaldırım
sigh,noun,B1,iç çekmek
sigh,verb,B2,iç çekmek
sight,noun,A1,görünüş
sightseeing,noun,A2,manzara
sign,noun,A1,imza
sign,verb,B1,imza
signal,noun,B1,sinyal
signature,noun,B1,imza
significance,noun,B1,önem
significant,adjective,A2,önemli
significantly,adverb,B2,önemli ölçüde
signify,verb,B2,anlam
signpost,noun,B1,yön tabelası
silence,noun,A2,sessizlik
silent,adjective,B1,sessiz
silently,adverb,A2,sessizce
silk,noun,B1,ipek
silly,adjective,A2,şapşal
silver,adjective,A2,gümüş
silver,noun,A2,gümüş
silverware,noun,B2,gümüş eşyalar
similar,adjective,A2,benzer
similarity,noun,B1,benzerlik
similarly,adverb,B1,benzer şekilde
simple,adjective,A2,basit
simplification,noun,B2,basitleştirme
simplify,verb,B1,basitleştirmek
simply,adverb,A2,basitçe
simultaneous,adjective,B2,eşzamanlı
simultaneously,adverb,B1,eşzamanlı
since,adverb,B2,o zamandan beri
since,conjunction,B1,o zamandan beri
since,preposition,A2,o zamandan beri
sincere,adjective,B2,içten
sincerity,noun,B2,samimiyet
sing,verb,A1,şarkı söylemek
singer,noun,A1,şarkıcı
singing,noun,A2,Şarkı söyleme
single,adjective,A2,Bekar
single,noun,B1,Bekar
singular,adjective,A2,tekil
singular,noun,A2,tekil
sink,noun,A2,atmak
sink,verb,B1,atmak
sir,noun,A1,Sayın
sister,noun,A1,kız kardeş
sister-in-law,noun,B2,Baldız
sit,verb,A1,oturmak
site,noun,A1,alan
sitting room,noun,A2,oturma odası
situation,noun,A2,durum
six,number,A1,altı
sixteen,number,A1,on altı
sixty,number,A1,altmış
size,noun,A1,boyut
skate,noun,A2,paten
skate,verb,B1,paten
skateboard,noun,B2,kaykay
skateboarder,noun,B2,kaykaycı
skateboarding,noun,A2,kaykay yapmak
skating,noun,A2,paten kaymak
skeleton,noun,B1,iskelet
sketch,verb,B2,kroki
ski,noun,A2,kayak
ski,verb,B1,kayak
skiing,noun,A2,kayak yapma
skill,noun,A1,yetenek
skilled,adjective,B2,yetenekli
skillful/skilful,adjective,B2,becerikli/becerikli
skillfully/skilfully,adverb,B2,ustaca/ustalıkla
skim,verb,B2,sıyırmak
skin,noun,B1,deri
skip,verb,B2,atlamak
skirt,noun,A1,etek
sky,noun,A1,gökyüzü
skylark,noun,B2,bulut sayfası
skyscraper,noun,B1,gökdelen
skyward,adverb,B2,gökyüzüne doğru
slam,verb,B2,çarpmak
slang,noun,B2,argo
slap,noun,B2,tokat
slap,verb,B2,tokat
slash,noun,B2,yırtmaç
slaughter,noun,B2,Katliam
slave,noun,A2,köle
slavery,noun,B1,kölelik
sleep,noun,B1,uyumak
sleep,verb,A1,uyumak
sleepless,adjective,A2,uykusuz
sleepy,adjective,A2,uykulu
sleeve,noun,B1,elbise kolu
slice,noun,A2,dilim
slice,verb,B2,dilim
slide,noun,A2,slayt
slide,verb,B2,slayt
slight,adjective,B2,hafif
slight,noun,B1,hafif
slightly,adverb,B1,biraz
slim,adjective,A2,ince
slip,noun,B1,kayma
slip,verb,B1,kayma
sliver,noun,B2,şerit
slogan,noun,B1,slogan
slope,noun,B1,eğim
sloppy,adjective,B2,özensiz
slot,noun,B1,yuva
slow,adjective,A1,yavaş
slow,adverb,B1,yavaş
slow,verb,B1,yavaş
slowly,adverb,A2,yavaşça
small,adjective,A1,küçük
smart,adjective,A1,akıllı
smash,verb,B2,paramparça etmek
smell,noun,A1,koku
smell,verb,B1,koku
smile,noun,A1,gülümsemek
smile,verb,B1,gülümsemek
smith,noun,A1,demirci
smoke,noun,A1,Sigara içmek
smoke,verb,A2,Sigara içmek
smoker,noun,B1,sigara içen
smokestack,noun,B2,baca
smoking,noun,A1,sigara içmek
smooth,adjective,A2,düz
smoothly,adverb,A2,sorunsuz
snack,noun,A2,atıştırmalık
snake,noun,A1,yılan
snap,verb,B2,patlatmak
sneak,verb,B2,gizlice
sneer,noun,B2,alay etmek
sneeze,noun,B1,hapşırmak
sneeze,verb,B2,hapşırmak
sniff,verb,B2,koklamak
snore,noun,B2,horlama
snore,verb,B2,horlama
snow,noun,A1,kar
snow,verb,A2,kar
snowball,noun,B2,kartopu
snowboard,noun,B1,snowboard
snowboarding,noun,A2,snowboard yapmak
snowstorm,noun,B1,kar fırtınası
snowy,adjective,A1,kar yağışlı
so,adverb,A2,Bu yüzden
so,conjunction,A1,Bu yüzden
soak,noun,B2,emmek
soak,verb,B2,emmek
soaked,adjective,B2,batırılmış
soaking,adjective,B2,ıslatma
soap,noun,A2,sabun
soap opera,noun,B1,dizi
soar,verb,B2,uçmak
sob,verb,B2,hıçkırmak
so-called,adjective,B2,Lafta
soccer,noun,A1,futbol
sociable,adjective,B2,sosyal
social,adjective,A1,sosyal
social networking,noun,B1,sosyal ağ
socialize/socialise,verb,B2,sosyalleşmek/sosyalleşmek
socially,adverb,B1,sosyal olarak
society,noun,A2,toplum
sock,noun,A2,çorap
soda,noun,A2,soda
sofa,noun,A1,divan
soft,adjective,A2,yumuşak
soft drink,noun,A2,meşrubat
softly,adverb,A2,usulca
softness,noun,B2,yumuşaklık
software,noun,A2,yazılım
soil,noun,B2,toprak
soil,verb,B1,toprak
solar,adjective,B2,güneş
soldier,noun,A2,asker
solid,adjective,B1,sağlam
solidity,noun,B2,sağlamlık
soliloquy,noun,B2,monolog
solo,adjective,B2,solo
solo,adverb,B2,solo
solo,noun,B2,solo
solution,noun,A2,çözüm
solve,verb,A1,çözmek
solvent,noun,B2,çözücü
some,determiner,A1,bazı
some,pronoun,A1,bazı
somebody,pronoun,A2,birisi
someday,adverb,A2,bir gün
somehow,adverb,B1,bir şekilde
someone,pronoun,A1,birisi
someplace,adverb,B1,bir yerde
something,pronoun,A1,bir şey
sometime,adverb,B1,bazen
sometimes,adverb,B1,Bazen
somewhat,adverb,B2,biraz
somewhere,adverb,A2,bir yerde
son,noun,A1,oğul
song,noun,A1,şarkı
son-in-law,noun,B2,Damat
sonnet,noun,B2,sone
soon,adverb,A1,yakında
soothe,verb,B1,yatıştırmak
sophisticated,adjective,B2,komplike
sophomore,noun,B1,ikinci sınıf öğrencisi
sore,adjective,B1,yara
sorrow,noun,B1,üzüntü
sorry,adjective,A1,Üzgünüm
sort,noun,B1,düzenlemek
sort,verb,B2,düzenlemek
soul,noun,B1,ruh
sound,adjective,B2,ses
sound,noun,A2,ses
sound,verb,A2,ses
soundtrack,noun,B2,film müziği
soup,noun,A1,çorba
sour,adjective,B1,ekşi
source,noun,A2,kaynak
south,adjective,A2,güney
south,adverb,A2,güney
south,noun,A2,güney
southeast,adjective,B1,güneydoğu
southeast,noun,B1,güneydoğu
southern,adjective,B1,güney
southward,adverb,B2,güneye doğru
southwest,adjective,B1,güneybatı
southwest,noun,B1,güneybatı
souvenir,noun,B1,hatıra
Soviet,noun,B2,Sovyet
soybean,noun,B2,soya fasulyesi
spa,noun,B2,spa
space,noun,A2,uzay
spaceship,noun,A2,uzay gemisi
spaghetti,noun,A2,Spagetti
span,verb,B2,açıklık
spare,adjective,B2,kıyamamak
spare,verb,B2,kıyamamak
sparerib,noun,B2,yedek kaburga
spark,noun,B2,kıvılcım
sparkle,noun,B1,ışıltı
sparkling,adjective,B2,köpüklü
sparrow,noun,B2,serçe
speak,verb,A1,konuşmak
speaker,noun,A2,hoparlör
special,adjective,A1,özel
specialist,noun,B1,uzman
specialize/specialise,verb,B1,uzmanlaşmak/uzmanlaşmak
specially,adverb,B1,özel olarak
specialty,noun,B2,uzmanlık
species,noun,B2,türler
specific,adjective,A2,özel
specifically,adverb,B2,özellikle
specify,verb,B2,belirtmek
spectacle,noun,B2,gösteri
spectacular,adjective,B1,muhteşem
spectator,noun,B1,seyirci
speech,noun,A1,konuşma
speed,noun,A2,hız
speed,verb,B1,hız
speeder,noun,B2,hız yapan
spell,noun,A1,hecelemek
spell,verb,A2,hecelemek
spellbound,adjective,B2,büyülenmiş
spelling,noun,B1,yazım
spend,verb,A1,harcamak
sphere,noun,B1,küre
spice,noun,B1,baharat
spicy,adjective,B1,baharatlı
spider,noun,B1,örümcek
spill,verb,A2,dökülme
spin,verb,B2,döndürmek
spinach,noun,B1,ıspanak
spiral,adjective,B1,sarmal
spirit,noun,B1,ruh
spiritual,adjective,B1,manevi
spite,noun,B2,kin
splash,noun,B2,sıçrama
splash,verb,A2,sıçrama
splatter,noun,B2,sıçramak
split,adjective,A2,bölmek
split,noun,B1,bölmek
split,verb,B2,bölmek
spoil,verb,B1,şımartmak
spokesman,noun,B2,sözcü
spokeswoman,noun,B2,sözcü
sponge,noun,B1,sünger
sponsor,noun,B1,sponsor
sponsor,verb,B2,sponsor
spoon,noun,A2,kaşık
sport,noun,A1,spor
sports,adjective,B1,Spor Dalları
sports center/sports centre,noun,A2,spor merkezi/spor merkezi
sportsmanship,noun,B1,sportmenlik
spot,noun,A1,leke
spot,verb,B2,leke
spray,noun,B2,sprey
spray,verb,B2,sprey
spread,noun,A2,yaymak
spread,verb,B2,yaymak
spreadsheet,noun,B2,elektronik tablo
spring,noun,A1,bahar
sprint,noun,B2,sürat
spur,noun,B2,mahmuz
spy,noun,A1,casus
squad,noun,B2,Tayfa
square,adjective,A2,kare
square,noun,A2,kare
squash,noun,B2,kabak
squash,verb,B2,kabak
squeeze,verb,B2,sıkmak
stab,verb,B2,bıçaklamak
stability,noun,B2,istikrar
stable,adjective,B1,stabil
stack,noun,B2,yığın
stadium,noun,A2,stadyum
staff,noun,A2,kadro
stage,noun,A1,sahne
stagger,noun,B2,sendelemek
stain,noun,B2,lekelemek
stain,verb,B2,lekelemek
stair,noun,A2,merdiven
stake,noun,B2,hisse
stall,noun,B1,ahır
stammer,verb,B2,kekemelik
stamp,noun,A2,damga vurmak
stamp,verb,B2,damga vurmak
stand,noun,A1,durmak
stand,verb,A2,durmak
standard,adjective,B2,standart
standard,noun,B1,standart
standby,adjective,B2,yanında olmak
standstill,noun,B2,durma
stanza,noun,B2,dörtlük
star,noun,A1,yıldız
star,verb,B1,yıldız
stare,verb,B1,bakmak
start,noun,A1,başlangıç
start,verb,A1,başlangıç
startle,verb,B2,ürkmek
starvation,noun,B2,açlık
starve,verb,B2,açlıktan ölmek
starving,adjective,B2,açlıktan ölme
state,adjective,B2,durum
state,noun,A2,durum
state,verb,B2,durum
statement,noun,A2,ifade
statesman,noun,B2,devlet adamı
statewide,adverb,B2,eyalet çapında
station,noun,A1,istasyon
statistics,noun,B2,İstatistik
statue,noun,A2,heykel
status,noun,B1,durum
stay,noun,B1,kalmak
stay,verb,A1,kalmak
steadily,adverb,B1,istikrarlı bir şekilde
steady,adjective,B1,sabit durmak
steak,noun,A2,biftek
steal,verb,A2,hırsızlık yapmak
steam,noun,B1,buhar
steel,noun,B1,çelik
steely,adjective,B2,çelik gibi
steep,adjective,B1,dik
steer,verb,B2,yönlendirmek
steering wheel,noun,B2,direksiyon
stem,verb,B1,kök
step,noun,A2,adım
step,verb,A1,adım
stepfather,noun,B2,üvey baba
stepmother,noun,B2,üvey anne
stereotype,noun,B2,stereotip
stern,adjective,B2,sert
stew,noun,B2,Güveç
stick,noun,B2,sopa
stick,verb,B1,sopa
sticker,noun,B1,etiket
sticky,adjective,B1,yapışkan
stiff,adjective,B2,katı
still,adjective,A1,Hala
still,adverb,A2,Hala
stimulant,noun,B2,uyarıcı
stimulate,verb,B2,canlandırmak
stimulation,noun,B2,uyarım
stingy,adjective,B2,pinti
stink,verb,B2,pis koku
stir,verb,B1,karıştırmak
stitch,noun,B2,dikiş
stock,noun,B2,stoklamak
stock market,noun,B2,Borsa
stockpile,noun,B2,stoklamak
stomach,noun,A2,karın
stomachache,noun,A2,karın ağrısı
stone,noun,A1,taş
stonework,noun,B2,taş işi
stool,noun,B2,dışkı
stop,noun,A1,durmak
stop,verb,A1,durmak
stopover,noun,B2,mola
stopwatch,noun,B2,kronometre
storage,noun,B1,depolamak
store,noun,A1,mağaza
store,verb,B2,mağaza
storm,noun,A2,fırtına
stormy,adjective,B1,fırtınalı
story,noun,A1,hikaye
storyteller,noun,B1,hikaye anlatıcısı
stove,noun,A2,soba
straight,adjective,A2,dümdüz
straight,adverb,A1,dümdüz
straighten,verb,B2,düzeltmek
straightforward,adjective,B2,basit
strain,noun,B1,gerilmek
strain,verb,B2,gerilmek
strait,noun,B2,boğaz
strand,noun,B2,iplik
strange,adjective,A1,garip
strangely,adverb,B1,garip bir şekilde
stranger,noun,A2,yabancı
strangle,verb,B2,boğmak
strategic,adjective,B1,stratejik
strategy,noun,A2,strateji
straw,noun,B1,pipet
strawberry,noun,B1,çilek
stream,noun,B1,aktarım
stream,verb,B1,aktarım
street,noun,A1,sokak
strength,noun,A2,kuvvet
strengthen,verb,B1,güçlendirmek
stress,noun,B1,stres
stress,verb,B2,stres
stressed,adjective,B1,stresli
stressful,adjective,B1,stresli
stretch,verb,B1,uzatmak
stricken,adjective,B1,kapılmış
strict,adjective,A1,sıkı
strictly,adverb,B2,kesinlikle
stride,verb,B2,adım
strike,noun,A2,çarpmak
strike,verb,B1,çarpmak
striking,adjective,B2,dikkat çekici
string,noun,A2,sicim
strip,noun,B1,şerit
strip,verb,B2,şerit
stripe,noun,B1,şerit
strive,verb,B2,çabalamak
stroke,noun,B2,felç
stroke,verb,B2,felç
strong,adjective,A1,güçlü
strongly,adverb,A2,şiddetle
structure,noun,A2,yapı
struggle,noun,B1,çabalamak
struggle,verb,B2,çabalamak
stubborn,adjective,B1,inatçı
stubbornly,adverb,B2,inatla
stuck,adjective,B1,sıkışmak
student,noun,A1,öğrenci
studio,noun,B1,stüdyo
study,noun,A2,çalışmak
study,verb,A1,çalışmak
stuff,noun,A2,şey
stuff,verb,B2,şey
stuffed,adjective,B1,doldurulmuş
stumble,verb,B1,yanılmak
stun,verb,B1,sersemletmek
stunning,adjective,B1,çekici
stupid,adjective,B1,aptal
style,noun,A2,stil
stylish,adjective,B1,şık
stylist,noun,B2,stilist
subconscious,adjective,B1,bilinçaltı
subcontinent,noun,B2,alt kıta
subculture,noun,B2,alt kültür
subdivision,noun,B2,alt bölüm
subject,noun,A1,ders
subjunctive,noun,B2,dilek kipi
submarine,noun,B1,denizaltı
submit,verb,B2,göndermek
subplot,noun,B2,alt olay örgüsü
subside,verb,B2,yatışmak
substance,noun,B2,madde
substantial,adjective,B1,varlıklı
substitute,noun,B1,yerine geçmek
substitute,verb,B2,yerine geçmek
subtitle,noun,B2,alt yazı
subtle,adjective,B2,hemen göze çarpmayan
subtract,verb,B2,çıkarma
suburb,noun,B2,kenar mahalle
subway,noun,A1,metro
succeed,verb,A2,başarmak
success,noun,A2,başarı
successful,adjective,A1,başarılı
successfully,adverb,A2,başarıyla
successive,adjective,B2,ardışık
such,determiner,A2,çok
such,pronoun,A2,çok
suck,verb,B2,emmek
sudden,adjective,A2,birden
suddenly,adverb,B1,Birden
sue,verb,B2,Dava açmak
suffer,verb,B1,acı çekmek
suffering,noun,B2,cefa
sufficient,adjective,B1,yeterli
sufficiently,adverb,B2,yeteri kadar
suffix,noun,B1,son ek
sugar,noun,A1,şeker
suggest,verb,A2,tavsiye etmek
suggestion,noun,A1,telkin
suicide,noun,B1,intihar
suit,noun,A2,uygun olmak
suit,verb,A2,uygun olmak
suitable,adjective,A2,uygun
suitably,adverb,B2,uygun bir şekilde
suitcase,noun,A2,bavul
sulfur/sulphur,noun,B2,kükürt/kükürt
sum,noun,A1,toplam
summarize/summarise,verb,B1,özetlemek/özetlemek
summary,noun,A2,özet
summer,noun,A1,yaz
summit,noun,B1,toplantı
sun,noun,A1,güneş
sunbathe,verb,B1,güneşlenmek
sunbeam,noun,B2,güneş ışını
Sunday,noun,A1,Pazar
sundial,noun,B1,güneş saati
sunflower,noun,A2,ayçiçeği
sunglasses,noun,A2,Güneş gözlüğü
sunlight,noun,A2,Güneş ışığı
sunny,adjective,A1,güneşli
sunrise,noun,B1,gündoğumu
sunset,noun,B1,gün batımı
sunshine,noun,A1,güneş ışığı
super,adjective,A1,Süper
superb,adjective,B2,muhteşem
superintendent,noun,B2,müfettiş
superior,adjective,B1,üst
superlative,noun,A2,üstün
supermarket,noun,A1,süpermarket
supernatural,adjective,B2,doğaüstü
superstar,noun,A2,süperstar
superstition,noun,B1,batıl inanç
supervise,verb,B2,denetlemek
supervision,noun,B2,nezaret
supervisor,noun,B2,gözetmen
supper,noun,A2,akşam yemeği
supplement,noun,B2,ek
supplier,noun,B2,Tedarikçi
supply,noun,B1,tedarik
supply,verb,B2,tedarik
support,noun,A2,Destek
support,verb,B1,Destek
supporter,noun,B1,destekçi
supportive,adjective,B1,destekleyici
suppose,verb,B1,sanmak
supposedly,adverb,B1,sözde
suppress,verb,B2,bastırmak
sure,adjective,A1,Elbette
sure,adverb,A2,Elbette
surely,adverb,B1,kesinlikle
surf,noun,A1,sörf
surf,verb,A2,sörf
surface,noun,B1,yüzey
surfing,noun,A2,sörf yapmak
surge,noun,B2,kabarmak
surgeon,noun,B1,Cerrah
surgery,noun,B1,ameliyat
surname,noun,A2,soyadı
surprise,noun,A1,sürpriz
surprise,verb,B1,sürpriz
surprised,adjective,A2,şaşırmış
surprising,adjective,A2,şaşırtıcı
surprisingly,adverb,B1,şaşırtıcı bir şekilde
surrender,verb,B2,teslim olmak
surround,verb,B1,çevrelemek
surrounding,adjective,B1,çevreleyen
surroundings,noun,B2,çevre
surveillance,noun,B2,gözetim
survey,noun,A1,anket
survival,noun,B1,hayatta kalma
survive,verb,A2,hayatta kalmak
survivor,noun,B1,hayatta kalan
suspect,noun,B1,şüphelenmek
suspect,verb,B2,şüphelenmek
suspend,verb,B2,askıya almak
suspicion,noun,B1,şüphe
suspicious,adjective,B2,şüpheli
suspiciously,adverb,B2,şüpheyle
sustain,verb,B2,güç vermek
swallow,verb,A2,yutmak
swan,noun,B2,kuğu
swarm,noun,B1,sürü
swear,verb,B1,küfür
sweat,noun,B1,ter
sweat,verb,A2,ter
sweater,noun,A2,Kazak
sweatshirt,noun,B1,Kazak
sweep,verb,B2,süpürmek
sweet,adjective,A1,tatlı
sweet,noun,A2,tatlı
sweetheart,noun,A2,Tatlım
swell,verb,B1,kabarma
swift,adjective,B2,süratli
swim,noun,A1,yüzmek
swim,verb,A1,yüzmek
swimmer,noun,B1,yüzücü
swimming,noun,A1,yüzme
swimming costume,noun,A2,Yüzme kıyafeti
swimming pool,noun,A1,Yüzme havuzu
swimsuit,noun,A2,mayo
swing,noun,B2,sallanmak
swing,verb,B2,sallanmak
switch,noun,B1,anahtar
switch,verb,B1,anahtar
swollen,adjective,B1,kabarma
sword,noun,B1,kılıç
syllable,noun,B2,hece
symbol,noun,A2,sembol
symbolic,adjective,B2,simgesel
sympathetic,adjective,B2,sempatik
sympathize/sympathise,verb,B2,sempati duymak/sempati duymak
sympathy,noun,B1,sempati
symphony,noun,A2,senfoni
symptom,noun,B1,belirti
syndrome,noun,B1,sendromu
synonym,noun,B2,eşanlamlı sözcük
system,noun,A2,sistem
systematic,adjective,B1,sistematik
table,noun,A1,masa
table tennis,noun,A2,masa Tenisi
tablecloth,noun,B2,masa örtüsü
tablespoon,noun,A2,yemek kasigi
tablet,noun,B1,tablet
tabloid,adjective,B2,tabloid
tabloid,noun,B2,tabloid
tack,verb,B2,raptiye
tackle,verb,B2,olta takımı
tactile,adjective,B2,dokunsal
